ONIVA10G21930.1.faa	-	-	ONIVA10G21930.1	
Os10t0573800-01.faa	Os10t0573800-01	BGIOSGA031352-PA	-	
Os10t0573900-01.faa	Os10t0573900-01	BGIOSGA031351-PA	ONIVA10G21940.1	
ONIVA10G21950.1.faa	-	-	ONIVA10G21950.1	
ONIVA10G21960.1.faa	-	-	ONIVA10G21960.1	
ONIVA10G21970.1.faa	-	-	ONIVA10G21970.1	
BGIOSGA033491-PA.faa	-	BGIOSGA033491-PA	-	
BGIOSGA031350-PA.faa	-	BGIOSGA031350-PA	-	
BGIOSGA031355-PA.faa	-	BGIOSGA031355-PA,BGIOSGA031349-PA	ONIVA10G21890.1	
BGIOSGA033492-PA.faa	-	BGIOSGA033492-PA	-	
Os10t0574150-00.faa	Os10t0574150-00	-	-	
Os10t0574400-01.faa	Os10t0574400-01	-	ONIVA10G21980.1	
Os10t0574500-00.faa	Os10t0574500-00	BGIOSGA031348-PA	ONIVA10G21990.3	
ONIVA10G22000.1.faa	-	-	ONIVA10G22000.1	
Os10t0574700-01.faa	Os10t0574700-01	BGIOSGA031347-PA	ONIVA10G22010.1	
Os10t0574750-01.faa	Os10t0574750-01	-	-	
Os10t0574800-01.faa	Os10t0574800-01	BGIOSGA031346-PA	ONIVA10G22020.1	
Os10t0574901-01.faa	Os10t0574901-01	-	-	
Os10t0575000-01.faa	Os10t0575000-01	BGIOSGA033493-PA	ONIVA10G22030.1	
Os10t0575100-00.faa	Os10t0575100-00	-	-	
Os10t0575200-01.faa	Os10t0575200-01	BGIOSGA031345-PA	ONIVA10G22040.1	
Os10t0575401-00.faa	Os10t0575401-00	BGIOSGA031344-PA	ONIVA10G22050.1	
Os10t0575600-01.faa	Os10t0575600-01	BGIOSGA031343-PA	ONIVA10G22060.1	
Os10t0575650-00.faa	Os10t0575650-00	-	-	
Os10t0575700-00.faa	Os10t0575700-00	BGIOSGA033494-PA	ONIVA10G22070.1	
BGIOSGA031342-PA.faa	-	BGIOSGA031342-PA	ONIVA10G22080.1	
BGIOSGA033495-PA.faa	-	BGIOSGA033495-PA	ONIVA10G22090.1	
BGIOSGA031342-PA.faa	-	BGIOSGA031342-PA	ONIVA10G22080.1	
BGIOSGA033495-PA.faa	-	BGIOSGA033495-PA	ONIVA10G22090.1	
Os10t0575800-01.faa	Os10t0575800-01	-	-	
Os10t0575900-00.faa	Os10t0575900-00	-	-	
Os10t0575950-01.faa	Os10t0575950-01	BGIOSGA031341-PA	-	
Os10t0576000-01.faa	Os10t0576000-01	BGIOSGA033496-PA	ONIVA10G22100.1	
Os10t0576100-01.faa	Os10t0576100-01	BGIOSGA031340-PA	ONIVA10G22110.1	
ONIVA10G22120.1.faa	-	-	ONIVA10G22120.1	
BGIOSGA031339-PA.faa	-	BGIOSGA031339-PA	-	
Os10t0576600-01.faa	Os10t0576600-01	BGIOSGA031338-PA	-	
Os10t0576750-00.faa	Os10t0576750-00	-	-	
Os10t0576900-01.faa	Os10t0576900-01	BGIOSGA033497-PA	ONIVA03G24570.1	
BGIOSGA031337-PA.faa	-	BGIOSGA031337-PA	-	
BGIOSGA033498-PA.faa	-	BGIOSGA033498-PA	-	
Os10t0577000-02.faa	Os10t0577000-02	BGIOSGA031336-PA	ONIVA03G24560.1	
Os10t0577100-00.faa	Os10t0577100-00	BGIOSGA033499-PA	ONIVA03G24550.1	
Os10t0577200-01.faa	Os10t0577200-01	BGIOSGA031335-PA	ONIVA03G24530.1	
Os10t0577400-01.faa	Os10t0577400-01	BGIOSGA031334-PA	ONIVA03G24520.1	
Os10t0577500-01.faa	Os10t0577500-01	BGIOSGA031333-PA	ONIVA03G24510.1	
Os10t0577600-01.faa	Os10t0577600-01	BGIOSGA033500-PA	ONIVA12G13520.1	
Os10t0577700-01.faa	Os10t0577700-01	BGIOSGA033501-PA	-	
Os10t0577800-01.faa	Os10t0577800-01	BGIOSGA031332-PA	ONIVA12G13510.2	
Os10t0577900-01.faa	Os10t0577900-01	BGIOSGA033502-PA	ONIVA12G13500.1	
Os10t0578000-01.faa	Os10t0578000-01	BGIOSGA033503-PA	ONIVA12G13490.1	
Os10t0578050-01.faa	Os10t0578050-01	-	-	
Os10t0578200-01.faa	Os10t0578200-01	BGIOSGA033504-PA	ONIVA12G13480.1	
Os10t0578300-01.faa	Os10t0578300-01	-	-	
Os10t0578500-00.faa	Os10t0578500-00	BGIOSGA031331-PA	ONIVA12G13470.1	
Os10t0578700-01.faa	Os10t0578700-01	-	-	
Os10t0578600-01.faa	Os10t0578600-01	BGIOSGA031330-PA	-	
Os10t0578800-02.faa	Os10t0578800-02	BGIOSGA031329-PA	ONIVA12G13460.1	
Os10t0578900-01.faa	Os10t0578900-01	BGIOSGA031328-PA	-	
Os10t0578950-00.faa	Os10t0578950-00	BGIOSGA031327-PA	ONIVA12G13450.1	
Os10t0579100-01.faa	Os10t0579100-01	BGIOSGA031326-PA	ONIVA08G27020.1	
Os10t0579150-00.faa	Os10t0579150-00	-	-	
Os10t0579200-01.faa	Os10t0579200-01	BGIOSGA031325-PA	ONIVA08G27010.1	
Os10t0579250-00.faa	Os10t0579250-00	-	-	
Os10t0579300-01.faa	Os10t0579300-01	BGIOSGA031324-PA	-	
BGIOSGA033505-PA.faa	-	BGIOSGA033505-PA	ONIVA08G27000.1	
Os10t0579400-01.faa	Os10t0579400-01	-	-	
Os10t0579500-01.faa	Os10t0579500-01	BGIOSGA031323-PA	ONIVA08G26990.1	
Os10t0579600-01.faa	Os10t0579600-01	BGIOSGA033506-PA	ONIVA08G26980.1	
Os10t0579800-02.faa	Os10t0579800-02	-	ONIVA08G26970.1	
Os10t0579850-00.faa	Os10t0579850-00	-	-	
Os10t0579900-00.faa	Os10t0579900-00	-	-	
Os10t0580001-01.faa	Os10t0580001-01	-	-	
Os10t0580200-01.faa	Os10t0580200-01	BGIOSGA037903-PA	ONIVA08G26940.1	
Os10t0580300-01.faa	Os10t0580300-01	BGIOSGA037909-PA	ONIVA08G26930.1	
Os10t0580400-01.faa	Os10t0580400-01	BGIOSGA037904-PA	ONIVA08G26920.1	
Os10t0580500-00.faa	Os10t0580500-00	BGIOSGA037908-PA	ONIVA08G26910.1	
Os10t0580550-01.faa	Os10t0580550-01	-	-	
Os10t0580600-00.faa	Os10t0580600-00	-	-	
Os10t0580700-01.faa	Os10t0580700-01	BGIOSGA037905-PA	ONIVA10G22130.1	
Os10t0580800-01.faa	Os10t0580800-01	-	ONIVA10G22160.1	
Os10t0580750-00.faa	Os10t0580750-00	-	-	
Os10t0580900-01.faa	Os10t0580900-01	-	ONIVA10G22150.1	
Os10t0581000-01.faa	Os10t0581000-01	-	-	
BGIOSGA032452-PA.faa	-	BGIOSGA032452-PA	ONIVA10G01450.1	
BGIOSGA032553-PA.faa	-	BGIOSGA032553-PA	-	
BGIOSGA032554-PA.faa	-	BGIOSGA032554-PA	-	
BGIOSGA032559-PA.faa	-	BGIOSGA032559-PA	ONIVA03G17360.1	
BGIOSGA032560-PA.faa	-	BGIOSGA032560-PA	-	
BGIOSGA032270-PA.faa	-	BGIOSGA032270-PA	ONIVA07G01870.1	
BGIOSGA032562-PA.faa	-	BGIOSGA032562-PA	ONIVA07G01790.1	
BGIOSGA032563-PA.faa	-	BGIOSGA032563-PA	ONIVA07G01800.1	
BGIOSGA032598-PA.faa	-	BGIOSGA032598-PA	ONIVA10G04000.1	
BGIOSGA032227-PA.faa	-	BGIOSGA032227-PA	-	
BGIOSGA032614-PA.faa	-	BGIOSGA032614-PA	-	
BGIOSGA032178-PA.faa	-	BGIOSGA032178-PA	ONIVA10G04790.1	
BGIOSGA032666-PA.faa	-	BGIOSGA032666-PA	ONIVA10G04800.3	
BGIOSGA032177-PA.faa	-	BGIOSGA032177-PA	-	
BGIOSGA032163-PA.faa	-	BGIOSGA032163-PA	-	
BGIOSGA032162-PA.faa	-	BGIOSGA032162-PA	ONIVA04G04830.1	
BGIOSGA032161-PA.faa	-	BGIOSGA032161-PA	ONIVA09G04520.1	
BGIOSGA032716-PA.faa	-	BGIOSGA032716-PA	-	
BGIOSGA032717-PA.faa	-	BGIOSGA032717-PA	-	
BGIOSGA032743-PA.faa	-	BGIOSGA032743-PA	ONIVA08G09750.1	
BGIOSGA032744-PA.faa	-	BGIOSGA032744-PA	-	
BGIOSGA032745-PA.faa	-	BGIOSGA032745-PA	-	
BGIOSGA032865-PA.faa	-	BGIOSGA032865-PA	-	
BGIOSGA031949-PA.faa	-	BGIOSGA031949-PA	-	
BGIOSGA031948-PA.faa	-	BGIOSGA031948-PA	-	
BGIOSGA032956-PA.faa	-	BGIOSGA032956-PA	-	
BGIOSGA032957-PA.faa	-	BGIOSGA032957-PA	-	
BGIOSGA032958-PA.faa	-	BGIOSGA032958-PA	-	
BGIOSGA032959-PA.faa	-	BGIOSGA032959-PA	-	
BGIOSGA032960-PA.faa	-	BGIOSGA032960-PA	-	
BGIOSGA032961-PA.faa	-	BGIOSGA032961-PA	-	
BGIOSGA032962-PA.faa	-	BGIOSGA032962-PA	-	
BGIOSGA032963-PA.faa	-	BGIOSGA032963-PA	-	
BGIOSGA032964-PA.faa	-	BGIOSGA032964-PA	-	
BGIOSGA032965-PA.faa	-	BGIOSGA032965-PA	-	
BGIOSGA032966-PA.faa	-	BGIOSGA032966-PA	ONIVA11G07890.1	
BGIOSGA031881-PA.faa	-	BGIOSGA031881-PA	-	
BGIOSGA031880-PA.faa	-	BGIOSGA031880-PA	-	
BGIOSGA032976-PA.faa	-	BGIOSGA032976-PA	ONIVA07G18130.1	
BGIOSGA031879-PA.faa	-	BGIOSGA031879-PA	-	
BGIOSGA031878-PA.faa	-	BGIOSGA031878-PA	ONIVA07G18140.1	
BGIOSGA031877-PA.faa	-	BGIOSGA031877-PA	-	
BGIOSGA032977-PA.faa	-	BGIOSGA032977-PA	-	
BGIOSGA032978-PA.faa	-	BGIOSGA032978-PA	-	
BGIOSGA032979-PA.faa	-	BGIOSGA032979-PA	-	
BGIOSGA033231-PA.faa	-	BGIOSGA033231-PA	ONIVA01G11730.1	
BGIOSGA031482-PA.faa	-	BGIOSGA031482-PA	-	
BGIOSGA031322-PA.faa	-	BGIOSGA031322-PA	-	
BGIOSGA031321-PA.faa	-	BGIOSGA031321-PA	-	
ONIVA10G00120.1.faa	-	-	ONIVA10G00120.1	
BGIOSGA029994-PA.faa	-	BGIOSGA029994-PA	ONIVA10G00130.2	
ONIVA10G01110.1.faa	-	-	ONIVA10G01110.1	
BGIOSGA006703-PA.faa	-	BGIOSGA006703-PA	ONIVA10G01120.1	
ONIVA10G01820.1.faa	-	-	ONIVA10G01820.1	
BGIOSGA018811-PA.faa	-	BGIOSGA018811-PA	ONIVA10G01830.1	
ONIVA10G01840.1.faa	-	-	ONIVA10G01840.1	
BGIOSGA018814-PA.faa	-	BGIOSGA018814-PA	ONIVA10G01850.1	
ONIVA10G01880.1.faa	-	-	ONIVA10G01880.1	
ONIVA10G01960.1.faa	-	-	ONIVA10G01960.1	
ONIVA10G02080.1.faa	-	-	ONIVA10G02080.1	
BGIOSGA012623-PA.faa	-	BGIOSGA012623-PA	ONIVA10G02520.1	
ONIVA10G02530.1.faa	-	-	ONIVA10G02530.1	
ONIVA10G02540.1.faa	-	-	ONIVA10G02540.1	
BGIOSGA012622-PA.faa	-	BGIOSGA012622-PA	ONIVA10G02550.1	
ONIVA10G02730.1.faa	-	-	ONIVA10G02730.1	
BGIOSGA022330-PA.faa	-	BGIOSGA022330-PA	ONIVA10G02740.1	
BGIOSGA021905-PA.faa	-	BGIOSGA021905-PA	ONIVA10G02840.1	
ONIVA10G02850.2.faa	-	-	ONIVA10G02850.2	
BGIOSGA022320-PA.faa	-	BGIOSGA022320-PA	ONIVA10G02860.1	
BGIOSGA022316-PA.faa	-	BGIOSGA022316-PA	ONIVA10G02890.1	
BGIOSGA009839-PA.faa	-	BGIOSGA009839-PA	ONIVA10G03050.1	
ONIVA10G03790.1.faa	-	-	ONIVA10G03790.1	
ONIVA10G03800.1.faa	-	-	ONIVA10G03800.1	
ONIVA10G04650.1.faa	-	-	ONIVA10G04650.1	
BGIOSGA032178-PA.faa	-	BGIOSGA032178-PA	ONIVA10G04790.1	
BGIOSGA032666-PA.faa	-	BGIOSGA032666-PA	ONIVA10G04800.3	
BGIOSGA032148-PA.faa	-	BGIOSGA032148-PA	ONIVA10G05190.1	
BGIOSGA032147-PA.faa	-	BGIOSGA032147-PA	ONIVA10G05200.1	
ONIVA10G05210.1.faa	-	-	ONIVA10G05210.1	
BGIOSGA032146-PA.faa	-	BGIOSGA032146-PA	ONIVA10G05220.1	
ONIVA10G05230.1.faa	-	-	ONIVA10G05230.1	
ONIVA10G05290.1.faa	-	-	ONIVA10G05290.1	
BGIOSGA009377-PA.faa	-	BGIOSGA009377-PA	ONIVA10G05300.1	
ONIVA10G05870.1.faa	-	-	ONIVA10G05870.1	
ONIVA10G05880.1.faa	-	-	ONIVA10G05880.1	
ONIVA10G05890.1.faa	-	-	ONIVA10G05890.1	
ONIVA10G05900.1.faa	-	-	ONIVA10G05900.1	
ONIVA10G05910.1.faa	-	-	ONIVA10G05910.1	
ONIVA10G05920.1.faa	-	-	ONIVA10G05920.1	
ONIVA10G05930.1.faa	-	-	ONIVA10G05930.1	
BGIOSGA010756-PA.faa	-	BGIOSGA010756-PA	ONIVA10G05990.1	
ONIVA10G06000.1.faa	-	-	ONIVA10G06000.1	
ONIVA10G06290.1.faa	-	-	ONIVA10G06290.1	
ONIVA10G06300.1.faa	-	-	ONIVA10G06300.1	
BGIOSGA015906-PA.faa	-	BGIOSGA015906-PA	ONIVA10G06330.1	
ONIVA10G06340.1.faa	-	-	ONIVA10G06340.1	
BGIOSGA015583-PA.faa	-	BGIOSGA015583-PA	ONIVA10G06350.1	
ONIVA10G06730.1.faa	-	-	ONIVA10G06730.1	
ONIVA10G07190.1.faa	-	-	ONIVA10G07190.1	
ONIVA10G07200.1.faa	-	-	ONIVA10G07200.1	
ONIVA10G07210.1.faa	-	-	ONIVA10G07210.1	
ONIVA10G10110.1.faa	-	-	ONIVA10G10110.1	
BGIOSGA008999-PA.faa	-	BGIOSGA008999-PA	ONIVA10G10130.1	
ONIVA10G10160.1.faa	-	-	ONIVA10G10160.1	
BGIOSGA027245-PA.faa	-	BGIOSGA027245-PA	ONIVA10G10270.1	
ONIVA10G10910.1.faa	-	-	ONIVA10G10910.1	
ONIVA10G11840.1.faa	-	-	ONIVA10G11840.1	
ONIVA10G11850.1.faa	-	-	ONIVA10G11850.1	
ONIVA10G11860.1.faa	-	-	ONIVA10G11860.1	
ONIVA10G11870.1.faa	-	-	ONIVA10G11870.1	
ONIVA10G11880.1.faa	-	-	ONIVA10G11880.1	
ONIVA10G11890.1.faa	-	-	ONIVA10G11890.1	
ONIVA10G11940.1.faa	-	-	ONIVA10G11940.1	
ONIVA10G11950.1.faa	-	-	ONIVA10G11950.1	
ONIVA10G11980.1.faa	-	-	ONIVA10G11980.1	
BGIOSGA019103-PA.faa	-	BGIOSGA019103-PA	ONIVA10G12080.1	
ONIVA10G12090.1.faa	-	-	ONIVA10G12090.1	
ONIVA10G12120.1.faa	-	-	ONIVA10G12120.1	
BGIOSGA013660-PA.faa	-	BGIOSGA013660-PA	ONIVA10G12600.1	
ONIVA10G12630.1.faa	-	-	ONIVA10G12630.1	
BGIOSGA013676-PA.faa	-	BGIOSGA013676-PA	ONIVA10G12870.1	
ONIVA10G12880.1.faa	-	-	ONIVA10G12880.1	
BGIOSGA009708-PA.faa	-	BGIOSGA009708-PA	ONIVA10G12890.1	
ONIVA10G13270.1.faa	-	-	ONIVA10G13270.1	
ONIVA10G13280.1.faa	-	-	ONIVA10G13280.1	
ONIVA10G13290.1.faa	-	-	ONIVA10G13290.1	
ONIVA10G13300.1.faa	-	-	ONIVA10G13300.1	
BGIOSGA008541-PA.faa	-	BGIOSGA008541-PA	ONIVA10G13310.1	
ONIVA10G13380.1.faa	-	-	ONIVA10G13380.1	
ONIVA10G13390.6.faa	-	-	ONIVA10G13390.6	
ONIVA10G13400.1.faa	-	-	ONIVA10G13400.1	
BGIOSGA022932-PA.faa	-	BGIOSGA022932-PA	ONIVA10G13410.1	
ONIVA10G13610.1.faa	-	BGIOSGA025047-PA	ONIVA10G13610.1	
ONIVA10G13690.1.faa	-	BGIOSGA025042-PA	ONIVA10G13690.1	
ONIVA10G13700.1.faa	-	-	ONIVA10G13700.1	
ONIVA10G13710.1.faa	-	BGIOSGA024935-PA	ONIVA10G13710.1	
ONIVA10G13720.1.faa	-	BGIOSGA025041-PA	ONIVA10G13720.1	
ONIVA10G13810.1.faa	-	-	ONIVA10G13810.1	
ONIVA10G13860.1.faa	-	-	ONIVA10G13860.1	
ONIVA10G13870.1.faa	-	-	ONIVA10G13870.1	
ONIVA10G13920.1.faa	-	BGIOSGA024947-PA	ONIVA10G13920.1	
ONIVA10G13930.1.faa	-	-	ONIVA10G13930.1	
ONIVA10G13960.1.faa	-	-	ONIVA10G13960.1	
ONIVA10G14130.1.faa	-	-	ONIVA10G14130.1	
BGIOSGA010487-PA.faa	-	BGIOSGA010487-PA	ONIVA10G14140.1	
BGIOSGA012923-PA.faa	-	BGIOSGA012923-PA	ONIVA10G14190.1	
ONIVA10G14200.1.faa	-	-	ONIVA10G14200.1	
ONIVA10G14270.1.faa	-	-	ONIVA10G14270.1	
BGIOSGA012931-PA.faa	-	BGIOSGA012931-PA	ONIVA10G14280.1	
ONIVA10G14310.1.faa	-	-	ONIVA10G14310.1	
ONIVA10G14760.1.faa	-	-	ONIVA10G14760.1	
ONIVA10G14770.1.faa	-	-	ONIVA10G14770.1	
ONIVA10G15640.1.faa	-	-	ONIVA10G15640.1	
ONIVA10G15650.1.faa	-	-	ONIVA10G15650.1	
ONIVA10G15710.1.faa	-	-	ONIVA10G15710.1	
ONIVA10G15720.1.faa	-	-	ONIVA10G15720.1	
BGIOSGA033860-PA.faa	-	BGIOSGA033860-PA	ONIVA10G15810.1	
ONIVA10G15820.1.faa	-	-	ONIVA10G15820.1	
ONIVA10G15830.1.faa	-	-	ONIVA10G15830.1	
ONIVA10G15840.1.faa	-	-	ONIVA10G15840.1	
BGIOSGA021853-PA.faa	-	BGIOSGA021853-PA	ONIVA10G15910.1	
BGIOSGA021852-PA.faa	-	BGIOSGA021852-PA	ONIVA10G15920.1	
ONIVA10G15930.1.faa	-	-	ONIVA10G15930.1	
BGIOSGA022156-PA.faa	-	BGIOSGA022156-PA	ONIVA10G16030.1	
ONIVA10G16040.1.faa	-	-	ONIVA10G16040.1	
ONIVA10G16050.1.faa	-	-	ONIVA10G16050.1	
BGIOSGA035462-PA.faa	-	BGIOSGA035462-PA	ONIVA10G16060.1	
ONIVA10G16070.1.faa	-	-	ONIVA10G16070.1	
ONIVA10G16590.1.faa	-	-	ONIVA10G16590.1	
BGIOSGA010394-PA.faa	-	BGIOSGA010394-PA	ONIVA10G16600.1	
ONIVA10G16610.1.faa	-	-	ONIVA10G16610.1	
ONIVA10G16620.1.faa	-	-	ONIVA10G16620.1	
ONIVA10G16710.1.faa	-	-	ONIVA10G16710.1	
BGIOSGA001653-PA.faa	-	BGIOSGA001653-PA	ONIVA10G16720.1	
ONIVA10G17050.1.faa	-	-	ONIVA10G17050.1	
ONIVA10G18840.1.faa	-	-	ONIVA10G18840.1	
ONIVA10G18940.1.faa	-	-	ONIVA10G18940.1	
ONIVA10G18970.1.faa	-	-	ONIVA10G18970.1	
ONIVA10G18980.1.faa	-	-	ONIVA10G18980.1	
BGIOSGA010301-PA.faa	-	BGIOSGA010301-PA	ONIVA10G18990.1	
BGIOSGA020464-PA.faa	-	BGIOSGA020464-PA	ONIVA10G19530.1	
BGIOSGA020463-PA.faa	-	BGIOSGA020463-PA	ONIVA10G19560.1	
BGIOSGA037376-PA.faa	-	BGIOSGA037376-PA	ONIVA10G20070.1	
ONIVA10G20110.1.faa	-	-	ONIVA10G20110.1	
ONIVA10G20160.1.faa	-	-	ONIVA10G20160.1	
ONIVA10G20190.1.faa	-	-	ONIVA10G20190.1	
BGIOSGA012869-PA.faa	-	BGIOSGA012869-PA	ONIVA10G20230.1	
BGIOSGA010531-PA.faa	-	BGIOSGA010531-PA	ONIVA10G20240.1	
BGIOSGA015927-PA.faa	-	BGIOSGA015927-PA	ONIVA10G22190.2	
ONIVA10G22200.1.faa	-	-	ONIVA10G22200.1	
chrmixed	NA	NA	NA	
Os06t0120732-00.faa	Os06t0120732-00,Os12t0207500-00	-	ONIVA06G01660.1	
Os01t0113000-00.faa	Os01t0113000-00,Os06t0122600-00	BGIOSGA022206-PA	-	
Os02t0213700-00.faa	Os02t0213700-00,Os06t0159750-00	BGIOSGA028344-PA	-	
Os02t0583300-00.faa	Os02t0583300-00,Os04t0519200-00,Os06t0240700-00	BGIOSGA014699-PA	-	
Os03t0166900-00.faa	Os03t0166900-00,Os06t0269100-00,Os10t0121300-00,Os11t0110200-00,Os11t0195200-00	BGIOSGA033599-PA	ONIVA09G18920.1	
Os03t0741000-00.faa	Os03t0741000-00,Os06t0503800-00	BGIOSGA021178-PA	-	
Os06t0541132-00.faa	Os06t0541132-00,Os10t0340100-01	BGIOSGA032729-PA	-	
Os02t0513700-00.faa	Os02t0513700-00,Os06t0658400-01	BGIOSGA028445-PA	-	
Os11t0100600-01.faa	Os11t0100600-01,Os12t0100500-01	BGIOSGA006323-PA	ONIVA07G01990.1	
Os11t0100800-01.faa	Os11t0100800-01,Os12t0100700-00	BGIOSGA036826-PA	-	
Os11t0101200-01.faa	Os11t0101200-01,Os12t0101000-01	BGIOSGA036829-PA	ONIVA07G01960.1	
Os11t0102100-01.faa	Os11t0102100-01,Os12t0101600-01	BGIOSGA036831-PA	ONIVA11G00010.1,ONIVA12G00010.1	
Os11t0102600-01.faa	Os11t0102600-01,Os12t0102200-01	BGIOSGA036834-PA	-	
Os11t0103000-00.faa	Os11t0103000-00,Os12t0102600-01	BGIOSGA036841-PA	-	
Os11t0110066-01.faa	Os11t0110066-01,Os12t0110300-01	-	ONIVA09G18900.1	
Os11t0112000-01.faa	Os11t0112000-01,Os12t0111600-01	BGIOSGA036773-PA	ONIVA11G00740.1	
Os11t0112100-00.faa	Os11t0112100-00,Os12t0111700-00	BGIOSGA036873-PA	ONIVA11G00750.1	
Os11t0118500-00.faa	Os11t0118500-00,Os12t0117600-01	BGIOSGA034606-PA,BGIOSGA036751-PA	ONIVA11G01120.1	
Os11t0118600-01.faa	Os11t0118600-01,Os12t0117800-01	BGIOSGA034605-PA	-	
Os11t0120300-01.faa	Os11t0120300-01,Os12t0120100-01	BGIOSGA034601-PA	ONIVA12G00950.1	
Os11t0136400-00.faa	Os11t0136400-00,Os12t0133300-00	BGIOSGA034550-PA,BGIOSGA034544-PA	ONIVA11G02420.1,ONIVA11G02260.1	
Os11t0143300-02.faa	Os11t0143300-02,Os12t0139400-01	BGIOSGA036967-PA,BGIOSGA034778-PA	ONIVA12G01970.1	
Os11t0143600-00.faa	Os11t0143600-00,Os12t0139700-00	BGIOSGA034779-PA,BGIOSGA036968-PA	ONIVA12G01980.1	
Os03t0436400-01.faa	Os03t0436400-01,Os11t0351555-01	BGIOSGA010471-PA	ONIVA03G24110.1	
Os03t0435200-01.faa	Os03t0435200-01,Os11t0357094-00	BGIOSGA012942-PA	ONIVA03G24040.1	
Os03t0435800-00.faa	Os03t0435800-00,Os11t0362633-00	BGIOSGA010473-PA	ONIVA03G24080.1	
Os03t0437600-01.faa	Os03t0437600-01,Os11t0384789-01	BGIOSGA010466-PA	ONIVA03G24190.1	
Os03t0434400-00.faa	Os03t0434400-00,Os11t0406945-00	BGIOSGA012941-PA	ONIVA03G24020.1	
Os11t0595200-01.faa	Os11t0595200-01	BGIOSGA015562-PA,BGIOSGA033701-PA	ONIVA08G07450.2	
Os04t0576300-01.faa	Os04t0576300-01,Os11t0598700-00	BGIOSGA014515-PA	-	
Os11t0615800-01.faa	Os11t0615800-01	BGIOSGA035611-PA,BGIOSGA013181-PA	ONIVA11G19700.1	
Os11t0635500-01.faa	Os11t0635500-01	BGIOSGA010680-PA,BGIOSGA003542-PA	ONIVA11G20640.1	
Os08t0384700-01.faa	Os08t0384700-01,Os11t0656100-00	-	ONIVA08G13860.1	
Os11t0677400-01.faa	Os11t0677400-01	BGIOSGA035694-PA	ONIVA11G22650.1,ONIVA06G14360.1	
Os11t0691100-00.faa	Os11t0691100-00	BGIOSGA024792-PA,BGIOSGA032460-PA	ONIVA11G22780.1	
Os02t0223300-01.faa	Os02t0223300-01,Os07t0658500-00,Os11t0702600-00	BGIOSGA035724-PA	ONIVA11G22990.1	
Os03t0103800-01.faa	Os03t0103800-01	BGIOSGA011666-PA,BGIOSGA016071-PA	ONIVA03G00880.1	
Os03t0141100-01.faa	Os03t0141100-01,Os04t0117150-00,Os05t0208600-00	BGIOSGA019357-PA	-	
Os03t0184201-00.faa	Os03t0184201-00,Os10t0352200-01	-	ONIVA02G06750.1	
Os01t0576000-01.faa	Os01t0576000-01,Os03t0307333-01	BGIOSGA010883-PA	-	
Os03t0583700-00.faa	Os03t0583700-00,Os09t0314900-00	BGIOSGA013022-PA	-	
Os03t0592100-00.faa	Os03t0592100-00,Os07t0635600-01	BGIOSGA003686-PA	-	
Os04t0282000-01.faa	Os04t0282000-01,Os07t0221300-01	-	ONIVA04G04480.1	
Os07t0248600-00.faa	Os07t0248600-00,Os10t0103140-00	BGIOSGA025458-PA	ONIVA07G07720.1	
Os07t0248800-02.faa	Os07t0248800-02,Os10t0102900-00	BGIOSGA024529-PA	ONIVA07G07730.1	
Os04t0115200-01.faa	Os04t0115200-01,Os07t0442800-01	BGIOSGA024386-PA	ONIVA04G07330.1	
Os01t0207300-00.faa	Os01t0207300-00,Os07t0477250-00	-	ONIVA01G09020.1	
Os09t0357400-00.faa	Os09t0357400-00	BGIOSGA029913-PA,BGIOSGA015681-PA	ONIVA09G06280.1	
Os09t0537100-01.faa	Os09t0537100-01	BGIOSGA031161-PA,BGIOSGA024400-PA,BGIOSGA024399-PA	ONIVA09G18930.1	
Os12t0140050-00.faa	Os12t0140050-00	BGIOSGA036969-PA,BGIOSGA034780-PA	ONIVA12G02000.1	
Os12t0286200-01.faa	Os12t0286200-01	BGIOSGA036359-PA,BGIOSGA017899-PA	ONIVA12G08580.1	
Os10t0195100-00.faa	Os10t0195100-00,Os12t0417000-01	BGIOSGA006626-PA	-	
Os05t0128700-00.faa	Os05t0128700-00,Os12t0505950-00	BGIOSGA036134-PA	-	
Os12t0609500-01.faa	Os12t0609500-01	BGIOSGA035863-PA,BGIOSGA016907-PA	ONIVA12G17300.1	
Os02t0305700-02.faa	Os02t0305700-02,Os08t0534200-01,Os08t0534900-01	BGIOSGA029059-PA	-	
Os02t0305950-00.faa	Os02t0305950-00,Os08t0534300-00,Os08t0534950-00	BGIOSGA026583-PA	-	
Os02t0306100-00.faa	Os02t0306100-00,Os08t0534350-00,Os08t0535000-00	BGIOSGA029060-PA	-	
Os02t0749000-01.faa	Os02t0749000-01,Os08t0307000-01	BGIOSGA009053-PA	ONIVA06G04480.1	
Os02t0778801-00.faa	Os02t0778801-00,Os08t0542500-00	-	ONIVA02G36750.1	
Os08t0155400-03.faa	Os08t0155400-03	BGIOSGA027635-PA,BGIOSGA029693-PA	ONIVA08G03250.1	
Os01t0549300-01.faa	Os01t0549300-01,Os08t0178900-00	BGIOSGA014977-PA	-	
Os04t0286500-01.faa	Os04t0286500-01,Os08t0225900-00	BGIOSGA030224-PA	-	
Os08t0263000-00.faa	Os08t0263000-00	BGIOSGA032564-PA	ONIVA08G08870.1,ONIVA12G01510.1	
Os01t0561500-01.faa	Os01t0561500-01,Os05t0566700-01,Os08t0332150-00	-	ONIVA05G27950.4	
